Time,Close,,,,,
Nov 06,114.2,106.33,114.5,105.91,-,8.45%
Oct 06,105.3,103.79,106.07,96.11,-,2.01%
Sep 06,103.23,110.27,112.88,92.16,-,-6.61%
Aug 06,110.54,108.47,117.76,105.5,-,1.83%
Jul 06,108.55,105.22,113.83,101.95,-,3.16%
Jun 06,105.22,110.67,113.65,95.53,-,-7.23%
May 06,113.42,115.53,130.38,112.59,-,-3.72%
Apr 06,117.8,104.94,119.08,104.4,-,13.10%
Mar 06,104.16,97.89,105.28,93.87,-,6.62%
Feb 06,97.69,99,100.19,92.85,-,-1.93%
Jan 06,99.61,91.63,99.82,90.78,-,10.15%
Dec 05,90.43,86.74,94.53,85.47,-,4.58%
Nov 05,86.47,81.14,87.24,79.25,-,6.85%
Oct 05,80.93,80.82,84.09,80.17,-,-0.61%
Sep 05,81.43,75.72,82.46,75.1,-,8.26%
Aug 05,75.22,76.55,79.59,74.25,-,-1.38%
Jul 05,76.27,76.62,76.83,73.95,-,-0.55%
Jun 05,76.69,75.62,78.71,75.27,-,1.55%
May 05,75.52,76.47,76.55,72.98,-,-1.47%
Apr 05,76.65,76.56,79.1,75.26,-,-0.21%
Mar 05,76.81,78.22,80.62,75.19,-,-2.29%
Feb 05,78.61,74.95,79.1,72.76,-,4.69%
Jan 05,75.09,76.98,77.97,73.48,-,-3.15%
Dec 04,77.53,82.27,84.39,76.28,-,-5.88%
Nov 04,82.37,78.17,83.08,75.62,-,5.28%
Oct 04,78.24,75.88,79.02,74.28,-,3.04%
Sep 04,75.93,74.29,76.05,70.27,-,1.92%
Aug 04,74.5,71.99,75.78,70.85,-,4.33%
Jul 04,71.41,69.85,74.2,69.1,-,3.15%
Jun 04,69.23,71,72.16,67.51,-,-1.87%
May 04,70.55,69.9,71.08,65.89,-,1.28%
Apr 04,69.66,81.59,82.76,67.16,-,-13.93%
Mar 04,80.93,73.45,80.94,71.79,-,10.80%
Feb 04,73.04,73.04,73.04,73.04,-,0.90%
Jan 04,72.39,72.39,72.39,72.39,-,-1.09%
Dec 03,73.19,73.19,73.19,73.19,-,6.27%
Nov 03,68.87,68.87,68.87,68.87,-,3.94%
Oct 03,66.26,66.26,66.26,66.26,-,-0.69%
Sep 03,66.72,66.72,66.72,66.72,-,1.83%
Aug 03,65.52,65.52,65.52,65.52,-,4.18%
Jul 03,62.89,62.89,62.89,62.89,-,4.94%
Jun 03,59.93,59.93,59.93,59.93,-,-3.79%
May 03,62.29,62.29,62.29,62.29,-,4.69%
Apr 03,59.5,59.5,59.5,59.5,-,1.59%
Mar 03,58.57,58.57,58.57,58.57,-,-3.75%
Feb 03,60.85,60.85,60.85,60.85,-,-5.23%
Jan 03,64.21,64.21,64.21,64.21,-,4.44%
Dec 02,61.48,61.48,61.48,61.48,-,9.32%
Nov 02,56.24,56.24,56.24,56.24,-,-0.85%
Oct 02,56.72,56.72,56.72,56.72,-,-1.82%
Sep 02,57.77,57.77,57.77,57.77,-,3.16%
Aug 02,56,56,56,56,-,1.19%
Jul 02,55.34,55.34,55.34,55.34,-,-3.94%
Jun 02,57.61,57.61,57.61,57.61,-,-4.13%
May 02,60.09,60.09,60.09,60.09,-,6.88%
Apr 02,56.22,56.22,56.22,56.22,-,0.68%
Mar 02,55.84,55.84,55.84,55.84,-,2.16%
Feb 02,54.66,54.66,54.66,54.66,-,5.44%
Jan 02,51.84,51.84,51.84,51.84,-,-1.41%
Dec 01,52.58,52.58,52.58,52.58,-,3.83%
Nov 01,50.64,50.64,50.64,50.64,-,-2.24%
Oct 01,51.8,51.8,51.8,51.8,-,-5.97%
Sep 01,55.09,55.09,55.09,55.09,-,7.58%
Aug 01,51.21,51.21,51.21,51.21,-,1.59%
Jul 01,50.41,50.41,50.41,50.41,-,-1.83%
Jun 01,51.35,51.35,51.35,51.35,-,0.43%
May 01,51.13,51.13,51.13,51.13,-,0.75%
Apr 01,50.75,50.75,50.75,50.75,-,1.58%
Mar 01,49.96,49.96,49.96,49.96,-,-4.13%
Feb 01,52.11,52.11,52.11,52.11,-,-2.20%
Jan 01,53.28,53.28,53.28,53.28,-,-0.98%
Dec 00,53.81,53.81,53.81,53.81,-,-0.65%
Nov 00,54.16,54.16,54.16,54.16,-,0.58%
Oct 00,53.85,53.85,53.85,53.85,-,-3.68%
Sep 00,55.91,55.91,55.91,55.91,-,-1.86%
Aug 00,56.97,56.97,56.97,56.97,-,-0.59%
Jul 00,57.31,57.31,57.31,57.31,-,-3.76%
Jun 00,59.55,59.55,59.55,59.55,-,4.73%
May 00,56.86,56.86,56.86,56.86,-,-0.96%
Apr 00,57.41,57.41,57.41,57.41,-,-2.10%
Mar 00,58.64,58.64,58.64,58.64,-,-4.10%
Feb 00,61.15,61.15,61.15,61.15,-,0.72%
Jan 00,60.71,60.71,60.71,60.71,-,-1.97%
Dec 99,61.93,61.93,61.93,61.93,-,0.16%
Nov 99,61.83,61.83,61.83,61.83,-,-2.06%
