Time,Close,,,,,
Apr 18,49.4384,49.219,49.8701,47.3101,-,1.28%
Mar 18,48.8151,50.2821,51.3963,47.6407,-,-2.94%
Feb 18,50.294,47.8633,50.5213,47.3139,-,4.59%
Jan 18,48.0875,47.5013,48.4989,46.5998,-,1.22%
Dec 17,47.5089,48.328,48.9635,46.7909,-,-1.60%
Nov 17,48.2814,48.1575,48.9507,47.7965,-,0.30%
Oct 17,48.1373,48.576,49.1202,47.7956,-,-1.02%
Sep 17,48.6311,48.6899,49.6811,48.0053,-,-0.09%
Aug 17,48.6732,52.2042,52.2683,47.6316,-,-6.94%
Jul 17,52.3054,52.6228,54.8499,51.1798,-,0.76%
Jun 17,51.9121,50.4316,52.0043,49.0625,-,3.00%
May 17,50.4022,51.937,53.1118,50.1357,-,-2.25%
Apr 17,51.56,52.4435,52.9172,51.0651,-,-1.30%
Mar 17,52.2368,55.6211,56.5801,51.6569,-,-5.88%
Feb 17,55.5026,55.6024,57.6752,54.6655,-,-0.33%
Jan 17,55.6836,54.0477,57.5386,53.9164,-,3.27%
Dec 16,53.918,55.2692,56.2489,52.7629,-,-2.30%
Nov 16,55.1866,56.7615,57.4894,54.7641,-,-2.89%
Oct 16,56.8293,55.1508,57.862,54.4942,-,3.08%
Sep 16,55.1309,52.9092,56.5895,52.8941,-,4.22%
Aug 16,52.9001,55.3257,56.3568,52.8395,-,-4.81%
Jul 16,55.5726,60.0743,60.244,54.2696,-,-7.44%
Jun 16,60.0379,58.8343,64.3882,58.3445,-,1.76%
May 16,58.9998,57.1375,59.9279,55.4024,-,3.41%
Apr 16,57.0561,53.423,58.593,52.523,-,7.01%
Mar 16,53.3204,51.0795,54.6832,50.6787,-,4.41%
Feb 16,51.069,52.302,52.8382,50.9062,-,-2.81%
Jan 16,52.5452,52.8973,53.2385,51.2581,-,-0.83%
Dec 15,52.9853,53.7326,55.3574,52.4435,-,-1.03%
Nov 15,53.5349,55.0712,55.4185,52.326,-,-2.72%
Oct 15,55.034,54.0653,56.1122,53.9532,-,1.58%
Sep 15,54.1771,52.7182,54.5587,51.7633,-,2.22%
Aug 15,52.9999,54.8663,57.02,51.6665,-,-3.85%
Jul 15,55.1239,61.7862,62.2038,55.0142,-,-11.12%
Jun 15,62.0172,54.7511,62.0353,54.3836,-,12.81%
May 15,54.9744,56.9863,57.696,54.5064,-,-3.51%
Apr 15,56.9714,57.6214,59.3546,56.6524,-,-0.53%
Mar 15,57.2726,60.4885,60.7863,56.7282,-,-5.37%
Feb 15,60.5239,59.067,62.0044,58.7861,-,2.21%
Jan 15,59.2145,62.8176,64.6628,58.8124,-,-5.74%
Dec 14,62.8176,63.6395,65.578,62.6647,-,-1.92%
Nov 14,64.0496,64.3957,65.5573,62.3388,-,-1.14%
Oct 14,64.79,59.2861,65.4855,59.254,-,8.91%
Sep 14,59.4889,65.5838,66.4333,58.8426,-,-9.55%
Aug 14,65.767,67.2144,67.9397,64.9639,-,-2.25%
Jul 14,67.281,72.2136,72.2868,66.1818,-,-7.32%
Jun 14,72.5928,77.0871,77.6517,72.427,-,-6.28%
May 14,77.4534,83.4318,83.5581,77.1471,-,-7.19%
Apr 14,83.4505,80.7751,83.7981,78.9446,-,3.48%
Mar 14,80.6431,76.9114,81.6594,76.9114,-,4.96%
Feb 14,76.8296,68.9007,77.4191,68.7883,-,11.51%
Jan 14,68.9007,69.2244,69.537,67.4473,-,-0.47%
Dec 13,69.2244,71.31,71.5826,69.1639,-,-2.81%
Nov 13,71.2261,71.1677,71.6254,69.601,-,0.14%
Oct 13,71.124,72.7737,74.55,71.0913,-,-2.27%
Sep 13,72.7737,74.2151,75.7514,72.4516,-,-1.94%
Aug 13,74.2151,72.4776,76.4758,70.2996,-,2.36%
Jul 13,72.5018,74.7636,76.1936,72.0266,-,-2.97%
Jun 13,74.7247,78.7611,79.4206,74.6181,-,-4.16%
May 13,77.9703,77.1711,79.3455,76.6521,-,0.03%
Apr 13,77.9458,77.0308,78.2567,75.0225,-,-0.37%
Mar 13,78.237,79.7105,81.2504,78.1263,-,-2.43%
Feb 13,80.1878,83.8111,84.0464,78.7363,-,-3.73%
Jan 13,83.2943,80.8077,83.6229,78.6936,-,3.08%
Dec 12,80.8077,85.3263,85.802,79.9776,-,-4.47%
Nov 12,84.5862,87.8247,87.8751,81.6394,-,-2.82%
Oct 12,87.0392,89.6379,90.2814,85.3437,-,-3.34%
Sep 12,90.0497,96.1882,96.1882,86.9735,-,-4.43%
Aug 12,94.228,92.8003,95.6152,90.0736,-,0.51%
Jul 12,93.7493,83.2119,97.4377,82.8892,-,14.28%
Jun 12,82.0326,71.6932,82.3874,70.8639,-,13.86%
May 12,72.0452,79.2987,79.8934,72.0452,-,-9.90%
Apr 12,79.9624,80.519,81.2494,76.9885,-,-0.35%
Mar 12,80.2418,79.7676,81.0021,76.9809,-,0.33%
Feb 12,79.9783,77.7826,80.2994,76.8645,-,3.53%
Jan 12,77.2544,77.8485,79.6822,74.4488,-,-0.68%
Dec 11,77.7806,75.0797,77.9196,71.496,-,4.03%
Nov 11,74.7673,78.5106,81.0266,72.6772,-,-6.18%
Oct 11,79.6933,75.7054,82.2437,75.0876,-,3.85%
Sep 11,76.7395,93.6488,94.638,76.6133,-,-18.97%
Aug 11,94.705,87.7551,95.0822,83.92,-,9.21%
Jul 11,86.7164,82.8574,90.7313,82.6771,-,2.79%
Jun 11,84.3636,91.785,95.5435,83.3255,-,-8.17%
May 11,91.8688,93.1256,94.1008,85.5068,-,-1.77%
Apr 11,93.5213,94.5651,98.9128,90.7566,-,0.03%
Mar 11,93.4897,95.4654,98.6051,84.8432,-,-1.91%
Feb 11,95.3111,94.486,98.7118,90.3115,-,0.94%
Jan 11,94.4249,91.1156,94.5564,87.6977,-,3.91%
Dec 10,90.8693,79.9837,91.1659,79.8918,-,15.53%
Nov 10,78.6555,82.4695,89.865,75.9282,-,-4.04%
Oct 10,81.9681,71.6584,82.1477,68.2654,-,13.45%
Sep 10,72.2505,66.7204,75.2131,66.5477,-,9.40%
Aug 10,66.0424,65.7025,68.7594,64.028,-,2.32%
Jul 10,64.5453,56.7736,64.5793,56.4074,-,13.85%
Jun 10,56.6918,55.0959,58.3324,53.7031,-,2.16%
May 10,55.4922,58.7872,58.8725,55.3447,-,-5.30%
Apr 10,58.5958,56.9722,59.7078,56.5721,-,3.35%
Mar 10,56.6986,61.5441,61.886,56.5494,-,-7.99%
Feb 10,61.6254,59.7473,62.0588,58.2903,-,3.08%
Jan 10,59.7846,66.9046,67.4623,59.7151,-,-9.01%
Dec 09,65.7022,65.3337,66.3163,62.1334,-,1.08%
Nov 09,65.0013,61.297,65.4878,60.4481,-,6.92%
Oct 09,60.7945,58.52,64.702,56.985,-,2.89%
Sep 09,59.086,59.792,59.916,56.164,-,-1.66%
Aug 09,60.083,60.871,63.388,57.996,-,1.75%
Jul 09,59.048,59.362,59.806,54.857,-,0.70%
Jun 09,58.636,65.86,66.98,57.42,-,-9.71%
May 09,64.941,58.528,65.056,58.525,-,11.45%
Apr 09,58.271,55.425,58.341,54.854,-,4.91%
Mar 09,55.545,51.909,56.763,50.35,-,5.71%
Feb 09,52.546,56.536,58.686,51.516,-,-7.91%
Jan 09,57.061,57.767,60.655,55.126,-,-1.40%
Dec 08,57.87,53.818,57.923,47.458,-,5.63%
Nov 08,54.784,57.89,60.911,51.615,-,-4.47%
Oct 08,57.346,69.336,69.647,53.161,-,-16.54%
Sep 08,68.709,78.578,80.215,68.603,-,-15.86%
Aug 08,81.66,85.346,86.948,76.832,-,-4.71%
Jul 08,85.693,95.651,98.806,81.561,-,-10.72%
Jun 08,95.978,83.544,98.901,82.703,-,14.74%
May 08,83.651,85.795,87.878,81.137,-,-1.98%
Apr 08,85.337,83.911,92.003,81.266,-,1.87%
Mar 08,83.774,101.505,109.246,83.543,-,-16.16%
Feb 08,99.916,86.721,101.689,86.375,-,16.00%
Jan 08,86.134,82.017,87.888,81.322,-,6.34%
Dec 07,80.998,74.984,82.581,74.669,-,7.57%
Nov 07,75.297,73.363,76.719,71.489,-,3.45%
Oct 07,72.789,75.37,75.706,70.583,-,-2.91%
Sep 07,74.971,67.919,76.269,67.577,-,12.06%
Aug 07,66.903,65.481,67.871,61.79,-,2.31%
Jul 07,65.392,65.408,68.065,63.367,-,0.85%
Jun 07,64.839,63.49,67.884,63.105,-,1.87%
May 07,63.648,60.169,64.127,59.357,-,5.88%
Apr 07,60.112,61.534,63.108,59.783,-,-2.93%
Mar 07,61.926,65.576,65.699,61.404,-,-6.15%
Feb 07,65.983,64.381,67.526,63.54,-,2.89%
Jan 07,64.127,64.254,65.489,60.286,-,-1.72%
Dec 06,65.247,65.526,65.885,62.217,-,-0.83%
Nov 06,65.796,60.891,66.044,60.655,-,8.47%
Oct 06,60.657,55.413,62.947,53.717,-,10.89%
Sep 06,54.702,54.74,55.449,52.628,-,-0.21%
Aug 06,54.816,57.363,58.454,52.959,-,-4.53%
Jul 06,57.416,59.197,60.669,56.393,-,-2.13%
Jun 06,58.663,59.367,61.231,56.149,-,-1.30%
May 06,59.437,60.552,62.821,59.347,-,-1.49%
Apr 06,60.337,59.946,60.817,58.951,-,0.58%
Mar 06,59.989,61.943,62.882,58.503,-,-3.62%
Feb 06,62.239,61.345,63.464,61.188,-,0.37%
Jan 06,62.01,60.898,62.332,58.783,-,3.50%
Dec 05,59.914,55.857,60.108,55.773,-,7.89%
Nov 05,55.533,57.392,58.261,55.411,-,-2.68%
Oct 05,57.065,59.647,60.336,57.065,-,-2.90%
Sep 05,58.767,59.519,59.648,56.901,-,0.46%
Aug 05,58.495,64.063,65.162,58.184,-,-8.95%
Jul 05,64.245,64.03,67.238,63.288,-,1.26%
Jun 05,63.447,65.158,67.929,62.837,-,-2.21%
May 05,64.882,63.664,65.839,61.582,-,0.90%
Apr 05,64.302,64.475,65.703,62.078,-,-1.79%
Mar 05,65.472,65.241,70.273,64.883,-,-1.06%
Feb 05,66.171,58.098,66.171,57.575,-,13.13%
Jan 05,58.492,60.481,60.481,58.232,-,-4.42%
Dec 04,61.199,60.043,61.477,59.316,-,1.59%
Nov 04,60.242,58.055,61.299,57.861,-,1.97%
Oct 04,59.08,60.028,60.083,59.003,-,-1.90%
Sep 04,60.227,66.485,66.485,60.227,-,-8.21%
Aug 04,65.617,62.629,65.617,61.489,-,5.60%
Jul 04,62.137,68.314,68.314,62.137,-,-9.43%
Jun 04,68.606,76.267,76.267,68.606,-,-6.84%
May 04,73.643,78.962,79.582,72.637,-,-6.05%
Apr 04,78.386,81.148,81.753,75.93,-,-2.27%
Mar 04,80.206,79.447,83.481,76.082,-,1.39%
Feb 04,79.105,73.282,79.105,73.282,-,5.93%
Jan 04,74.676,72.843,76.246,72.508,-,4.87%
Dec 03,71.205,71.365,72.773,68.978,-,2.29%
Nov 03,69.612,71.089,72.614,68.622,-,-2.96%
Oct 03,71.736,67.111,73.401,65.462,-,7.59%
Sep 03,66.677,63.779,66.882,63.485,-,3.39%
Aug 03,64.489,60.674,64.489,60.455,-,7.19%
Jul 03,60.165,61.988,62.158,59.711,-,-1.79%
Jun 03,61.264,62.18,64.036,61.06,-,-2.44%
May 03,62.796,63.925,66.119,62.796,-,-1.30%
Apr 03,63.625,62.199,64.281,62.199,-,2.13%
Mar 03,62.301,63.627,63.627,61.199,-,-1.94%
Feb 03,63.536,65.197,65.854,63.401,-,-2.29%
Jan 03,65.028,64.327,65.038,62.447,-,2.96%
Dec 02,63.159,65.673,65.673,63.159,-,-3.74%
Nov 02,65.614,66.235,66.4,64.288,-,-0.62%
Oct 02,66.026,64.446,66.298,62.925,-,3.14%
Sep 02,64.015,64.337,68.206,64.015,-,0.58%
Aug 02,63.643,62.036,64.916,61.038,-,3.17%
Jul 02,61.686,59.751,62.901,58.969,-,5.14%
Jun 02,58.671,56.406,58.671,54.922,-,3.16%
May 02,56.872,52.716,56.872,52.279,-,7.51%
Apr 02,52.9,55.79,55.79,52.472,-,-4.86%
Mar 02,55.605,53.566,55.953,53.433,-,5.80%
Feb 02,52.558,53.366,53.76,52.558,-,-1.24%
Jan 02,53.218,54.016,56.504,53.218,-,-1.25%
Dec 01,53.891,56.102,56.102,53.858,-,-4.17%
Nov 01,56.238,53.679,56.314,53.336,-,5.02%
Oct 01,53.548,54.82,55.093,52.374,-,-2.96%
Sep 01,55.184,58.433,58.433,55.184,-,-6.51%
Aug 01,59.025,60.397,61.375,58.603,-,-3.59%
Jul 01,61.22,57.884,62.84,57.884,-,5.97%
Jun 01,57.773,58.214,58.387,55.8,-,0.76%
May 01,57.337,59.989,59.989,56.85,-,-3.98%
Apr 01,59.713,59.894,60.385,58.523,-,0.37%
Mar 01,59.495,64.79,65.18,59.495,-,-7.78%
Feb 01,64.513,65.504,65.766,63.287,-,-0.84%
Jan 01,65.057,66.707,67.308,65.027,-,-3.67%
Dec 00,67.536,67.627,67.705,66.113,-,0.13%
Nov 00,67.449,66.307,67.931,65.954,-,1.70%
Oct 00,66.319,68.064,69.66,65.85,-,-2.31%
Sep 00,67.889,69.609,70.112,66.297,-,-2.33%
Aug 00,69.51,67.202,69.51,66.333,-,2.87%
Jul 00,67.573,67.873,69.54,66.863,-,-1.52%
Jun 00,68.613,74.954,76.014,68.613,-,-8.26%
May 00,74.789,77.285,78.436,74.789,-,0.66%
Apr 00,74.297,77.285,77.285,74.297,-,-4.27%
Mar 00,77.615,73.834,78.623,73.834,-,5.62%
Feb 00,73.487,76.334,77.191,72.938,-,-3.72%
Jan 00,76.327,72.401,78.327,72.401,-,3.74%
Dec 99,73.576,74.687,74.884,71.6,-,-1.60%
Nov 99,74.769,76.44,76.853,73.405,-,-2.00%
Oct 99,76.294,77.446,79.536,76.024,-,-3.02%
Sep 99,78.671,80.367,82.785,77.943,-,-1.14%
Aug 99,79.578,80.252,82.898,78.112,-,3.91%
Jul 99,76.587,79.067,80.169,72.645,-,-4.96%
Jun 99,80.586,82.581,84.71,80.181,-,-2.83%
May 99,82.935,85.097,85.248,81.246,-,-2.56%
Apr 99,85.111,88.577,88.577,84.329,-,-4.94%
Mar 99,89.537,85.68,91.926,85.68,-,5.40%
Feb 99,84.948,92.956,93.439,84.948,-,-9.00%
Jan 99,93.354,97.959,100.041,93.004,-,-3.85%
Dec 98,97.092,103.1,103.599,97.064,-,-6.80%
Nov 98,104.171,103.366,105.792,102.149,-,0.43%
Oct 98,103.726,99.002,105.146,99.002,-,3.67%
Sep 98,100.057,99.586,101.861,99.586,-,1.03%
Aug 98,99.037,105.026,105.364,99.037,-,-6.79%
Jul 98,106.247,113.576,114.342,106.001,-,-7.38%
Jun 98,114.71,113.068,118.827,110.952,-,1.06%
May 98,113.51,116.563,120.024,113.149,-,-2.79%
Apr 98,116.768,120.795,121.008,116.768,-,-4.36%
Mar 98,122.095,125.665,126.823,122.095,-,-2.55%
Feb 98,125.286,130.12,130.591,124.472,-,-2.74%
Jan 98,128.817,127.688,130.292,124.994,-,0.53%
Dec 97,128.141,134.304,135.56,128.138,-,-4.14%
Nov 97,133.669,134.712,135.759,132.143,-,0.47%
Oct 97,133.045,127.044,136.19,127.044,-,4.48%
Sep 97,127.339,134.046,134.756,127.339,-,-4.03%
Aug 97,132.689,131.246,132.689,127.677,-,1.15%
Jul 97,131.174,122.773,131.174,119.539,-,5.12%
Jun 97,124.787,138.864,139.362,124.787,-,-11.16%
May 97,140.457,140.435,143.328,136.674,-,0.04%
Apr 97,140.406,138.242,140.406,132.563,-,3.03%
Mar 97,136.282,131.966,137.986,131.596,-,4.97%
Feb 97,129.828,120.683,129.828,120.491,-,8.03%
Jan 97,120.178,117.251,122.096,116.369,-,3.42%
Dec 96,116.206,116.059,117.625,114.413,-,-0.80%
Nov 96,117.146,113.434,118.044,113.205,-,3.17%
Oct 96,113.55,122.414,122.508,113.55,-,-7.59%
Sep 96,122.882,131.01,131.01,122.882,-,-6.47%
Aug 96,131.382,125.479,132.465,123.987,-,5.97%
Jul 96,123.986,133.36,136.82,122.976,-,-5.32%
Jun 96,130.952,130.91,133.638,127.831,-,-1.84%
May 96,133.4,138.429,140.896,132.014,-,-0.96%
Apr 96,134.694,126.397,140.856,126.217,-,7.69%
Mar 96,125.08,121.728,125.08,120.497,-,1.79%
Feb 96,122.883,123.192,123.858,120.838,-,-0.50%
Jan 96,123.502,120.752,123.502,117.275,-,3.04%
Dec 95,119.856,115.144,119.856,115.079,-,4.44%
Nov 95,114.761,116.999,116.999,113.775,-,-1.14%
Oct 95,116.081,112.298,116.503,111.339,-,3.05%
Sep 95,112.648,110.362,114.504,108.824,-,2.62%
Aug 95,109.773,106.727,109.773,104.185,-,2.68%
Jul 95,106.904,105.955,110.639,105.319,-,1.78%
Jun 95,105.035,105.459,108.266,103.227,-,1.05%
May 95,103.942,104.076,106.41,101.256,-,0.99%
Apr 95,102.926,102.135,103.934,101.566,-,1.35%
Mar 95,101.555,103.189,104.509,101.313,-,-0.94%
Feb 95,102.515,99.444,102.779,99.254,-,2.91%
Jan 95,99.615,101.454,102.913,99.615,-,-2.56%
Dec 94,102.232,98.483,103.59,97.68,-,3.82%
Nov 94,98.47,100.576,102.131,98.47,-,-2.14%
Oct 94,100.626,102.631,102.984,99.249,-,-1.67%
Sep 94,102.334,104.336,107.095,102.334,-,-1.63%
Aug 94,104.028,103.334,104.23,99.4,-,1.16%
Jul 94,102.831,104.393,108.542,100.729,-,-2.09%
Jun 94,105.028,103.071,106.001,99.186,-,1.58%
May 94,103.398,96.117,106.902,95.896,-,7.39%
Apr 94,96.284,93.952,96.284,92.773,-,0.42%
Mar 94,95.879,97.102,98.112,95.352,-,-1.18%
Feb 94,97.024,96.616,97.987,96.606,-,0.03%
Jan 94,96.993,98.526,100.072,96.741,-,-1.57%
Dec 93,98.537,94.8,98.578,94.8,-,4.55%
Nov 93,94.251,89.402,95.686,89.342,-,5.08%
Oct 93,89.693,87.824,89.693,86.554,-,1.53%
Sep 93,88.34,87.481,90.331,87.018,-,0.15%
Aug 93,88.209,91.354,92.045,86.85,-,-1.69%
Jul 93,89.724,87.429,93.04,87.429,-,4.07%
Jun 93,86.216,82.946,86.216,81.461,-,1.69%
May 93,84.781,86.399,86.711,84.643,-,-2.40%
Apr 93,86.864,87.314,87.686,85.573,-,-0.20%
Mar 93,87.04,85.604,87.42,84.467,-,2.30%
Feb 93,85.086,84.68,85.395,82.913,-,0.70%
Jan 93,84.491,85.324,87.801,84.444,-,-1.60%
Dec 92,85.868,86.124,86.805,85.366,-,-0.47%
Nov 92,86.275,84.773,86.555,83.537,-,3.17%
Oct 92,83.624,82.473,83.926,81.76,-,0.97%
Sep 92,82.818,83.123,84.876,82.306,-,-0.23%
Aug 92,83.012,85.629,85.629,82.95,-,-2.76%
Jul 92,85.369,92.98,92.98,85.369,-,-8.56%
Jun 92,93.357,94.959,96.894,92.687,-,-1.15%
May 92,94.442,92.92,95.918,91.875,-,2.63%
Apr 92,92.024,93.993,94.86,92.024,-,-3.43%
Mar 92,95.289,97.395,97.72,95.137,-,-1.60%
Feb 92,96.839,98.226,98.854,96.075,-,-1.06%
Jan 92,97.877,96.473,99.57,96.119,-,0.72%
Dec 91,97.178,96.663,98.635,95.523,-,1.38%
Nov 91,95.854,98.657,98.657,94.911,-,-2.36%
Oct 91,98.172,99.56,99.62,96.485,-,-0.66%
Sep 91,98.823,98.852,102.069,98.823,-,0.11%
Aug 91,98.71,102.416,103.799,91.648,-,-1.46%
Jul 91,100.169,92.586,100.169,90.115,-,9.17%
Jun 91,91.754,99.411,99.411,91.754,-,-6.79%
May 91,98.437,100.033,100.06,97.913,-,-1.29%
Apr 91,99.72,104.861,104.861,99.614,-,-2.43%
Mar 91,102.2,104.335,105.73,101.423,-,-0.40%
Feb 91,102.61,100.951,102.61,100.168,-,1.74%
