Time,Close,,,,,
Aug 17,17.48,16.635,17.6,16.09,23.43K,4.36%
Jul 17,16.75,16.58,16.825,15.15,3.07K,1.10%
Jun 17,16.568,17.3,17.695,16.33,19.66K,-4.61%
May 17,17.368,17.185,17.4,16.03,6.07K,1.03%
Apr 17,17.191,18.22,18.5,17.13,37.85K,-5.73%
Mar 17,18.235,18.295,18.455,16.82,5.42K,-1.00%
Feb 17,18.42,17.45,18.475,17.405,29.64K,5.19%
Jan 17,17.512,16.04,17.56,16.03,0.53K,9.89%
Dec 16,15.936,16.495,17.19,15.7,3.48K,-2.86%
Nov 16,16.406,18,18.8,16.255,19.28K,-7.63%
Oct 16,17.762,18.87,18.87,17.195,0.47K,-7.19%
Sep 16,19.139,18.7,20.1,18.585,3.41K,2.78%
Aug 16,18.622,20.51,20.75,18.505,16.16K,-8.32%
Jul 16,20.312,18.79,21.095,18.775,4.92K,9.31%
Jun 16,18.582,16,18.855,15.92,27.73K,16.34%
May 16,15.972,17.85,18.03,15.96,4.05K,-10.21%
Apr 16,17.789,15.02,17.99,15.015,29.27K,15.06%
Mar 16,15.46,14.925,16.15,14.725,8.00K,3.79%
Feb 16,14.896,14.245,15.785,14.235,25.17K,4.69%
Jan 16,14.229,14.1,14.385,13.71,0.55K,3.30%
Dec 15,13.775,14.04,14.605,13.635,1.83K,-1.96%
Nov 15,14.05,15.385,15.385,13.905,18.97K,-9.74%
Oct 15,15.566,14.515,16.25,14.41,0.24K,7.26%
Sep 15,14.513,14.62,15.265,14.265,2.44K,-0.44%
Aug 15,14.577,14.73,15.51,14.045,15.26K,-1.15%
Jul 15,14.746,15.635,15.695,14.33,3.17K,-5.18%
Jun 15,15.551,16.635,17.1,15.415,21.65K,-6.79%
May 15,16.684,16.09,17.71,15.905,2.23K,3.47%
Apr 15,16.124,16.62,17.08,15.815,19.44K,-2.76%
Mar 15,16.581,16.585,17.325,15.27,2.41K,0.41%
Feb 15,16.513,17.32,17.6,16.295,19.48K,-3.95%
Jan 15,17.192,15.79,18.355,15.535,0.84K,10.45%
Dec 14,15.565,15.39,17.18,14.1,4.25K,0.49%
Nov 14,15.489,16.035,16.65,15.045,28.92K,-3.66%
Oct 14,16.077,16.95,17.7,15.86,1.10K,-5.46%
Sep 14,17.006,19.405,19.47,16.87,2.61K,-12.33%
Aug 14,19.398,20.295,20.36,19.285,22.42K,-4.79%
