Time,Close,,,,,
Sep 02,53.407,53.407,53.407,53.407,-,14.12%
Aug 02,46.799,46.799,46.799,46.799,-,8.15%
Jul 02,43.273,43.273,43.273,43.273,-,-9.75%
Jun 02,47.946,47.946,47.946,47.946,-,-1.24%
May 02,48.546,48.546,48.546,48.546,-,-15.85%
Apr 02,57.691,57.691,57.691,57.691,-,13.59%
Mar 02,50.789,50.789,50.789,50.789,-,35.94%
Feb 02,37.361,37.361,37.361,37.361,-,6.31%
Jan 02,35.143,35.143,35.143,35.143,-,-16.48%
Dec 01,42.079,42.079,42.079,42.079,-,-7.98%
Nov 01,45.73,45.73,45.73,45.73,-,-21.21%
Oct 01,58.039,58.039,58.039,58.039,-,23.77%
Sep 01,46.892,46.892,46.892,46.892,-,-17.20%
Aug 01,56.63,56.63,56.63,56.63,-,-25.15%
Jul 01,75.655,75.655,75.655,75.655,-,3.91%
Jun 01,72.809,72.809,72.809,72.809,-,-21.70%
May 01,92.988,92.988,92.988,92.988,-,-17.86%
Apr 01,113.205,113.205,113.205,113.205,-,-6.96%
Mar 01,121.674,121.674,121.674,121.674,-,-4.90%
Feb 01,127.945,127.945,127.945,127.945,-,-0.99%
Jan 01,129.222,129.222,129.222,129.222,-,-35.08%
Dec 00,199.053,199.053,199.053,199.053,-,50.19%
Nov 00,132.534,132.534,132.534,132.534,-,45.42%
Oct 00,91.138,91.138,91.138,91.138,-,-13.58%
Sep 00,105.463,105.463,105.463,105.463,-,7.15%
Aug 00,98.427,98.427,98.427,98.427,-,27.40%
Jul 00,77.257,77.257,77.257,77.257,-,-15.04%
Jun 00,90.932,90.932,90.932,90.932,-,2.99%
May 00,88.289,88.289,88.289,88.289,-,37.93%
Apr 00,64.008,64.008,64.008,64.008,-,6.06%
Mar 00,60.349,60.349,60.349,60.349,-,6.28%
Feb 00,56.784,56.784,56.784,56.784,-,5.45%
Jan 00,53.848,53.848,53.848,53.848,-,14.35%
Dec 99,47.092,47.092,47.092,47.092,-,0.71%
Nov 99,46.76,46.76,46.76,46.76,-,-22.76%
Oct 99,60.541,60.541,60.541,60.541,-,0.96%
Sep 99,59.965,59.965,59.965,59.965,-,-7.14%
Aug 99,64.576,64.576,64.576,64.576,-,10.59%
Jul 99,58.394,58.394,58.394,58.394,-,5.13%
Jun 99,55.547,55.547,55.547,55.547,-,0.82%
May 99,55.093,55.093,55.093,55.093,-,3.92%
Apr 99,53.014,53.014,53.014,53.014,-,10.51%
Mar 99,47.974,47.974,47.974,47.974,-,21.19%
Feb 99,39.586,39.586,39.586,39.586,-,-9.61%
Jan 99,43.795,43.795,43.795,43.795,-,-8.21%
Dec 98,47.714,47.714,47.714,47.714,-,-5.53%
Nov 98,50.506,50.506,50.506,50.506,-,-19.28%
Oct 98,62.57,62.57,62.57,62.57,-,-13.34%
Sep 98,72.199,72.199,72.199,72.199,-,22.94%
Aug 98,58.727,58.727,58.727,58.727,-,-8.63%
Jul 98,64.272,64.272,64.272,64.272,-,-26.00%
Jun 98,86.858,86.858,86.858,86.858,-,9.93%
May 98,79.012,79.012,79.012,79.012,-,-4.28%
Apr 98,82.544,82.544,82.544,82.544,-,-11.63%
Mar 98,93.402,93.402,93.402,93.402,-,7.82%
Feb 98,86.625,86.625,86.625,86.625,-,1.50%
Jan 98,85.349,85.349,85.349,85.349,-,1.21%
Dec 97,84.328,84.328,84.328,84.328,-,-12.09%
Nov 97,95.922,95.922,95.922,95.922,-,-23.60%
Oct 97,125.559,125.559,125.559,125.559,-,9.99%
Sep 97,114.16,114.16,114.16,114.16,-,9.21%
Aug 97,104.53,104.53,104.53,104.53,-,25.04%
Jul 97,83.598,83.598,83.598,83.598,-,1.92%
