Time,Close,,,,,
Jan 17,37.997,37.2462,39.378,37.0948,-,2.27%
Dec 16,37.152,37.4723,38.6338,36.4883,-,-0.70%
Nov 16,37.4146,38.3007,38.8435,36.6539,-,-2.52%
Oct 16,38.3809,36.6869,38.8607,36.3379,-,4.67%
Sep 16,36.6677,35.3125,37.6252,35.2941,-,3.98%
Aug 16,35.2656,38.0496,38.6718,35.1973,-,-7.77%
Jul 16,38.2348,42.4359,42.5068,37.4237,-,-9.96%
Jun 16,42.4639,43.6298,47.948,41.7014,-,-2.95%
May 16,43.7543,43.0591,44.7259,41.1755,-,1.74%
Apr 16,43.007,39.7017,44.5119,39.3118,-,8.55%
Mar 16,39.6208,38.733,40.8134,38.3384,-,2.32%
Feb 16,38.7233,40.3716,40.8594,38.6522,-,-4.71%
Jan 16,40.6371,39.5184,40.7746,38.7672,-,2.62%
Dec 15,39.6015,40.7863,41.7357,39.4611,-,-2.59%
Nov 15,40.6539,42.5895,42.8183,40.0064,-,-4.56%
Oct 15,42.5957,42.819,43.9186,41.507,-,-0.77%
Sep 15,42.9242,41.4713,43.1763,40.2735,-,2.86%
Aug 15,41.7312,42.9854,45.5929,40.9222,-,-3.55%
Jul 15,43.2653,49.515,50.1928,42.9733,-,-13.05%
Jun 15,49.7563,41.7284,49.7813,41.6353,-,18.51%
May 15,41.9836,43.3011,44.5345,41.8344,-,-3.07%
Apr 15,43.3122,45.5098,46.7247,43.0057,-,-4.07%
Mar 15,45.1491,46.7917,47.0655,44.1401,-,-3.56%
Feb 15,46.8178,44.7325,47.4298,44.6342,-,4.31%
Jan 15,44.8827,49.176,50.4335,44.5184,-,-8.73%
Dec 14,49.176,48.1917,52.2391,47.7822,-,1.17%
Nov 14,48.6054,47.7609,49.3069,46.2317,-,0.89%
Oct 14,48.1757,41.9142,48.7736,41.7581,-,14.28%
Sep 14,42.1561,47.9855,48.4036,41.8916,-,-12.44%
Aug 14,48.1435,48.8327,50.0854,47.5226,-,-1.43%
Jul 14,48.8439,54.3877,54.4493,48.4362,-,-10.63%
Jun 14,54.6539,59.3048,60.1868,54.473,-,-8.63%
May 14,59.8141,64.9712,65.1348,59.7583,-,-7.97%
Apr 14,64.9973,63.1733,65.0724,61.6438,-,3.19%
Mar 14,62.9902,58.1221,63.0953,58.1221,-,8.38%
Feb 14,58.1221,53.6766,58.5342,53.6266,-,8.28%
Jan 14,53.6766,54.2766,54.6105,52.7971,-,-1.11%
Dec 13,54.2766,56.6192,57.0874,54.1615,-,-3.93%
Nov 13,56.4943,56.4581,56.9352,54.8247,-,0.18%
Oct 13,56.3928,57.401,58.899,56.3675,-,-1.76%
Sep 13,57.401,59.6332,60.9305,57.2366,-,-3.74%
Aug 13,59.6332,57.7902,61.8705,55.3629,-,2.91%
Jul 13,57.9458,60.4607,62.5313,57.2536,-,-4.23%
Jun 13,60.5023,65.231,65.5562,60.3319,-,-6.14%
May 13,64.4579,62.1206,65.3332,61.1375,-,2.27%
Apr 13,63.025,61.267,63.4497,59.5975,-,0.21%
Mar 13,62.8945,64.1325,66.4292,62.8006,-,-2.50%
Feb 13,64.5094,68.1935,68.4302,63.1716,-,-4.78%
Jan 13,67.7462,65.3541,68.0936,63.0647,-,3.66%
Dec 12,65.3541,70.3159,70.5905,64.7266,-,-6.08%
Nov 12,69.5836,72.851,72.9626,66.8837,-,-3.49%
Oct 12,72.1011,73.3836,73.9615,69.7129,-,-2.50%
Sep 12,73.949,79.5242,79.5242,70.5714,-,-4.92%
Aug 12,77.7795,75.364,79.4925,73.6571,-,1.69%
Jul 12,76.4873,64.9406,79.2376,64.6704,-,19.77%
Jun 12,63.862,54.1927,64.7418,53.4988,-,17.60%
May 12,54.3041,59.235,59.6773,54.3041,-,-9.11%
Apr 12,59.7459,58.744,59.7628,55.804,-,2.38%
Mar 12,58.3588,57.2617,59.0615,55.1853,-,1.45%
Feb 12,57.5259,55.8926,57.7112,54.4793,-,4.00%
Jan 12,55.314,55.2535,56.8224,51.4479,-,0.00%
Dec 11,55.3151,52.3357,55.511,49.9691,-,6.13%
Nov 11,52.1204,55.1205,57.5109,50.4759,-,-7.02%
Oct 11,56.0549,52.5362,57.5054,52.0893,-,5.24%
Sep 11,53.2628,67.0291,67.5714,53.1465,-,-21.44%
Aug 11,67.8013,61.9822,68.1977,60.0451,-,10.73%
Jul 11,61.2295,56.8796,65.2545,56.6434,-,4.89%
Jun 11,58.3747,65.9318,69.936,57.6361,-,-11.73%
May 11,66.1324,66.9499,67.8445,60.9022,-,-1.49%
Apr 11,67.1298,66.75,70.5856,64.6513,-,2.58%
Mar 11,65.4425,67.0453,68.8701,57.9808,-,-2.34%
Feb 11,67.0104,66.8851,71.9613,63.2899,-,0.22%
