Time,Close,,,,,
Feb 16,147.96,109.75,153.63,108.13,-,35.67%
Jan 16,109.06,103.1,113.12,91.99,-,6.52%
Dec 15,102.38,103.78,112.22,97.78,-,-1.10%
Nov 15,103.52,112.01,114.57,97.27,-,-8.08%
Oct 15,112.62,100.88,125.03,97.73,-,11.97%
Sep 15,100.58,105.14,108.32,96.03,-,-4.30%
Aug 15,105.1,104.01,115.84,94.01,-,0.66%
Jul 15,104.41,141.49,143.42,102.01,-,-26.34%
Jun 15,141.75,155.95,158.82,141.21,-,-8.92%
May 15,155.63,167.19,173.93,152.7,-,-7.29%
Apr 15,167.86,146.94,172.57,146.94,-,14.42%
Mar 15,146.7,172.58,172.58,141.76,-,-15.03%
Feb 15,172.64,169.89,176.94,164.33,-,1.35%
Jan 15,170.34,150.47,176.87,148.65,-,12.78%
Dec 14,151.04,158.3,166,138.85,-,-4.31%
Nov 14,157.85,156.86,173.68,149.41,-,0.73%
Oct 14,156.71,188.6,191.8,152.51,-,-16.91%
Sep 14,188.61,227.65,227.65,187.79,-,-17.23%
Aug 14,227.87,223.52,233.23,221.16,-,1.92%
Jul 14,223.58,225.23,237.54,223.19,-,-0.61%
Jun 14,224.96,199,225.21,195.53,-,12.98%
May 14,199.11,210.49,213.79,195.35,-,-5.50%
Apr 14,210.7,204.87,217.4,201.74,-,2.86%
Mar 14,204.85,215.39,224.86,201.71,-,-4.68%
Feb 14,214.9,201.66,222.72,196.67,-,6.61%
Jan 14,201.58,197.77,208.31,194.42,-,2.02%
Dec 13,197.59,195.68,198,185.44,-,0.73%
Nov 13,196.16,215.41,215.66,193.29,-,-9.05%
Oct 13,215.68,205.73,227.48,194.34,-,4.79%
Sep 13,205.82,215.37,224.79,202.68,-,-4.16%
Aug 13,214.76,204.67,232.4,189.44,-,5.00%
Jul 13,204.54,192.4,215.25,179.55,-,6.30%
Jun 13,192.41,226.87,232.84,178.92,-,-15.16%
May 13,226.8,227.88,238.59,211.15,-,-0.47%
Apr 13,227.88,276.7,276.7,208.24,-,-17.64%
Mar 13,276.7,272.7,279.21,263.03,-,1.41%
Feb 13,272.86,299.58,308.58,272.02,-,-8.92%
Jan 13,299.58,319.91,327.05,298.7,73.65M,-6.17%
Dec 12,319.27,329.45,329.48,302.91,239.35M,-3.20%
Nov 12,329.83,362.88,363.81,316.13,196.06M,-9.28%
Oct 12,363.58,373.2,378.98,346.52,184.93M,-2.30%
Sep 12,372.14,337.72,384,331.49,254.27M,10.19%
Aug 12,337.73,307.95,341.26,297.72,217.74M,9.55%
Jul 12,308.29,322.84,333.2,292.07,217.39M,-4.68%
Jun 12,323.41,318.7,348.57,306.85,283.62M,1.73%
May 12,317.92,336.31,339.66,291.24,271.72M,-5.53%
Apr 12,336.53,356.97,365.83,321.6,221.91M,-5.86%
