date,exdate,cp_flag,strike_price,impl_volatility,optionid,index_flag,issuer,exercise_style
19990521,19990918,C,995000,0.383578,10433257,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1150000,0.319426,10439639,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,400000,0.905986,10444018,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,975000,0.381019,10539311,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1550000,0.195231,10590880,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1175000,0.31006,10673767,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,850000,0.449641,10741948,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1225000,0.285096,10778843,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1350000,0.245794,10834954,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,900000,0.426632,10837346,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1125000,0.32363,10894884,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1275000,0.271331,10898541,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1500000,0.205839,10970789,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1500000,0.201915,10976314,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1275000,0.268027,10985538,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1200000,0.299288,11023574,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1400000,0.227124,11047127,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1325000,0.253873,11084608,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1200000,0.295294,11087206,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,700000,0.488369,11107491,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1175000,0.30554,11144276,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1425000,0.216909,11146580,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1250000,0.277013,11186210,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1050000,0.351618,11199937,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,825000,0.464037,11234238,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1100000,0.333429,11239549,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1600000,0.176977,11245205,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1450000,0.209708,11249541,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1550000,0.190071,11292116,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1075000,0.348437,11300349,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,950000,0.402923,11305910,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1125000,0.328807,11329788,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1300000,0.263125,11345388,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1425000,0.220223,11349410,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,800000,0.477212,11373058,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1600000,0.187918,11423124,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1375000,0.234347,11462268,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,995000,0.374074,11465961,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,700000,0.542968,11583268,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1250000,0.28066,11627001,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1400000,0.224262,11680157,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1225000,0.28916,11690148,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1150000,0.314269,11695350,1,CBOE S&P 500 INDEX,E
19990521,19990918,C,1100000,0.339404,11730168,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,1025000,0.360455,11731986,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,825000,0.438253,11764701,1,CBOE S&P 500 INDEX,E
19990521,19990918,P,950000,0.391022,11800927,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1650000,0.166849,10037392,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1375000,0.220509,10038143,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1500000,0.183683,10041745,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1400000,0.220361,10049460,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1150000,0.299289,10059292,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1550000,0.173494,10088072,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1150000,0.311126,10102780,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1025000,0.357624,10112696,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1125000,0.306871,10114818,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1500000,0.19507,10127425,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1050000,0.34916,10143873,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,995000,0.344366,10171351,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1450000,0.197274,10175364,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1350000,0.23554,10199336,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1675000,0.166075,10203348,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,925000,0.350361,10301712,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1700000,0.223231,10346597,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1525000,0.179258,10352155,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,700000,0.480239,10362569,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1600000,0.194533,10375616,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1300000,0.252901,10416497,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1100000,0.312942,10464723,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1025000,0.334608,10466708,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1325000,0.244066,10480045,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,775000,,10483241,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1200000,0.281098,10524733,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1375000,0.227748,10554421,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,925000,0.394015,10561432,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1300000,0.24512,10571770,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1075000,0.320526,10582487,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,900000,0.403379,10658044,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1750000,0.17484,10663405,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1225000,0.273029,10676090,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,775000,0.441607,10697900,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1425000,0.212278,10725948,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1125000,0.320352,10727415,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1350000,0.22812,10802571,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1450000,0.206009,10843044,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1750000,0.242505,10845085,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1650000,0.205346,10873793,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1175000,0.290291,10936393,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1325000,0.236743,10964266,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1600000,0.168049,10966745,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1275000,0.261595,11024222,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1250000,0.26395,11033402,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1250000,0.272566,11034232,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,700000,,11073138,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1175000,0.301424,11074074,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,975000,0.347733,11095237,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1550000,0.188708,11099791,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,800000,0.43879,11126035,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,800000,,11155889,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,850000,0.32851,11192386,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,750000,0.453911,11216581,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1100000,0.328481,11222547,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1475000,0.199439,11234517,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,950000,0.38457,11246844,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,750000,,11256605,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1525000,0.191796,11265594,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,900000,0.352083,11385288,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1075000,0.338437,11411471,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1675000,0.213795,11477323,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,995000,0.369434,11555342,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1425000,0.204004,11559626,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1400000,0.212719,11568549,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1700000,0.16807,11598963,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,950000,0.349304,11734990,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1225000,0.282508,11739213,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,850000,0.421788,11747196,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1050000,0.328454,11756915,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1475000,0.189355,11757049,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,975000,0.376442,11762554,1,CBOE S&P 500 INDEX,E
19990820,19991218,P,1200000,0.291632,11799462,1,CBOE S&P 500 INDEX,E
19990820,19991218,C,1275000,0.253682,11806620,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1150000,0.319167,10099790,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1375000,0.233182,10140438,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1500000,0.206369,10149633,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1525000,0.204878,10194262,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1225000,0.2903,10215880,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1700000,0.185436,10304404,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1350000,0.242097,10415814,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1150000,0.319749,10446214,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1275000,0.270502,10507337,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1500000,0.195118,10522910,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1475000,0.20904,10530656,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1375000,0.233031,10556349,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1250000,0.28059,10568287,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1525000,0.190005,10637775,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1750000,0.257081,10721287,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1225000,0.290671,10746141,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1200000,0.300663,10784919,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1200000,0.300399,10846726,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,975000,0.387404,10883322,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1550000,0.185502,10891217,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1050000,0.349593,10922312,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1425000,0.214366,11002916,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1450000,0.20736,11070856,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1325000,0.251044,11109854,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1100000,0.338975,11123878,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1550000,0.204138,11132776,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1425000,0.221086,11216347,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1125000,0.330165,11220022,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1275000,0.270371,11266319,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1325000,0.251396,11333012,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1400000,0.222498,11353322,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1300000,0.261332,11365342,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1750000,0.202725,11446191,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,975000,0.375726,11484787,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1050000,0.358002,11580807,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1250000,0.280117,11601855,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1125000,0.329695,11604261,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1700000,0.237847,11673972,1,CBOE S&P 500 INDEX,E
19990924,20000122,C,1475000,0.200316,11709520,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1400000,0.228194,11739918,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1300000,0.261091,11744913,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1100000,0.338636,11776719,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1350000,0.242067,11799971,1,CBOE S&P 500 INDEX,E
19990924,20000122,P,1450000,0.2155,11803808,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,750000,0.49709,10010807,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1100000,0.320161,10038124,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1650000,0.148227,10067388,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1450000,0.196862,10107903,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1225000,0.278824,10122992,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1400000,0.213033,10126667,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1600000,0.156422,10140078,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1325000,0.235777,10158520,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1700000,0.143186,10214640,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,900000,0.386902,10290964,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,950000,0.369293,10390116,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1425000,0.202715,10398289,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1550000,0.162583,10408040,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1200000,0.283427,10449591,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,925000,0.380138,10457868,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,850000,0.433228,10460596,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1275000,0.260229,10496380,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1300000,0.249506,10500175,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,750000,0.45781,10518411,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1375000,0.222475,10552934,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1550000,0.166378,10565337,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1500000,0.181785,10570618,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1125000,0.315483,10626801,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,975000,0.377114,10647302,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1750000,0.14231,10697514,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1025000,0.34658,10697611,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1275000,0.257275,10706428,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,800000,0.429533,10711229,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1100000,0.327239,10793806,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,900000,0.406439,10802480,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1075000,0.326658,10805755,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1050000,0.337447,10816465,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,975000,0.363267,10833785,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1650000,0.136167,10848550,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1375000,0.218624,10880477,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1700000,,10986784,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1075000,0.336023,11012889,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1050000,0.345927,11080592,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,925000,0.397342,11130598,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1150000,0.306659,11140883,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1425000,0.200976,11178544,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1525000,0.171478,11188806,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1025000,0.357787,11207620,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1250000,0.266639,11250885,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1175000,0.292221,11268365,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1350000,0.230554,11270247,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1475000,0.187518,11299371,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1225000,0.27554,11302230,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1400000,0.210919,11305405,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1150000,0.300624,11347246,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1250000,0.269746,11427012,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1600000,0.150485,11430857,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,800000,0.462506,11435804,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,850000,0.406926,11447654,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1475000,0.185599,11460755,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1750000,,11519477,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1200000,0.287739,11550696,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1500000,0.178873,11605460,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1350000,0.226545,11630621,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1525000,0.174725,11637923,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,950000,0.38656,11637961,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1325000,0.239991,11657874,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1125000,0.308891,11709606,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1450000,0.194666,11728639,1,CBOE S&P 500 INDEX,E
19991119,20000318,C,1175000,0.297767,11743434,1,CBOE S&P 500 INDEX,E
19991119,20000318,P,1300000,0.246678,11793470,1,CBOE S&P 500 INDEX,E
20000218,20000617,P,1350000,0.234383,10016917,1,CBOE S&P 500 INDEX,E
20000218,20000617,P,1275000,0.259596,10024738,1,CBOE S&P 500 INDEX,E
20000218,20000617,P,1225000,0.274212,10051521,1,CBOE S&P 500 INDEX,E
20000218,20000617,C,900000,0.427046,10116124,1,CBOE S&P 500 INDEX,E
20000218,20000617,C,1125000,0.318233,10149082,1,CBOE S&P 500 INDEX,E
20000218,20000617,C,1625000,0.169841,10159188,1,CBOE S&P 500 INDEX,E
