Time,Close,,,,,
Jun 15,326.01,336.09,341.51,324.19,-,-2.98%
May 15,336.03,331.66,350.72,328.05,-,1.29%
Apr 15,331.73,335.71,346.81,327.42,-,-0.84%
Mar 15,334.54,343.59,346.38,319.54,-,-1.81%
Feb 15,340.72,357.8,362.41,333.77,-,-4.87%
Jan 15,358.16,331.39,370.68,326.39,-,8.45%
Dec 14,330.25,319.82,349.83,319.25,-,0.63%
Nov 14,328.18,328.53,340.17,316.89,-,-0.68%
Oct 14,330.42,342.14,355.91,326.7,-,-3.84%
Sep 14,343.62,370.93,371.24,341.36,-,-7.55%
Aug 14,371.7,375.85,383.05,368.46,-,-1.00%
Jul 14,375.45,388.59,395.09,375.2,-,-3.06%
Jun 14,387.31,360.33,389.22,358.45,-,7.70%
May 14,359.62,371.5,379.76,358.83,-,-3.55%
Apr 14,372.84,372.82,385.14,366.19,-,-0.09%
Mar 14,373.17,393.19,405.54,372.91,-,-3.97%
Feb 14,388.58,361.68,397.68,360.77,-,7.70%
Jan 14,360.79,358.58,373.33,357.44,-,1.92%
Dec 13,354,366.93,373.06,346.73,-,-3.71%
Nov 13,367.64,393,393.76,360.86,-,-6.35%
Oct 13,392.59,393.35,405.9,370.51,-,-0.01%
Sep 13,392.61,416.02,424.54,383.26,-,-5.63%
Aug 13,416.02,384.07,431.54,370.29,-,9.33%
Jul 13,380.51,362.56,390.46,353.1,-,5.61%
Jun 13,360.29,412.75,419.99,348.42,-,-12.27%
May 13,410.69,434.54,438.55,397.92,-,-6.09%
Apr 13,437.32,483.77,483.79,406.6,-,-9.57%
Mar 13,483.63,477.72,492.8,476.23,-,0.63%
Feb 13,480.58,513.94,521.08,477.69,-,-6.25%
Jan 13,512.61,515.97,525.34,496.96,-,0.20%
Dec 12,511.57,533.98,536.7,500.22,-,-3.81%
Nov 12,531.82,532.17,545.64,514.33,-,0.25%
Oct 12,530.5,550.12,559.65,523.17,-,-3.90%
Sep 12,552.02,528.51,558.11,522.58,-,6.23%
Aug 12,519.62,489.88,519.87,479.26,-,6.22%
Jul 12,489.21,482.54,494.76,470.88,-,0.52%
Jun 12,486.7,474.51,503.89,467.83,-,1.84%
May 12,477.92,513.58,517.52,466.76,-,-7.13%
Apr 12,514.64,520.93,528.22,501.77,-,-1.46%
Mar 12,522.26,540.03,547.46,508.06,-,-3.37%
Feb 12,540.47,546.45,569.74,532.33,-,-0.35%
Jan 12,542.38,491.03,547.79,488.45,-,12.69%
Dec 11,481.31,544.86,550.73,466.17,-,-11.44%
Nov 11,543.51,534.17,566.51,518.22,-,-0.05%
Oct 11,543.8,503.33,553.73,497.28,-,8.04%
Sep 11,503.33,595.03,619.29,488.05,-,-15.61%
Aug 11,596.45,536.68,620,533.69,-,10.10%
Jul 11,541.75,485.45,546.22,481.26,-,10.13%
Jun 11,491.93,512.81,516.61,484.15,-,-4.07%
May 11,512.81,541.35,554.96,477.95,-,-7.62%
Apr 11,555.1,486.42,556.3,478.84,-,13.74%
Mar 11,488.06,472,491.37,458.66,-,4.65%
Feb 11,466.36,428.54,468.44,424.44,-,9.07%
Jan 11,427.56,462.16,462.62,416.58,-,-7.12%
Dec 10,460.32,443.92,461.65,430.53,-,4.78%
Nov 10,439.32,418.5,453.66,406.45,-,5.57%
Oct 10,416.14,394.4,423.36,393.59,-,6.09%
Sep 10,392.26,369.05,395.3,365.6,-,6.70%
