Time,Close,,,,,
Nov 91,367.9,355.6,369.3,353.7,29.72K,
Oct 91,358.1,354.1,364.6,353.7,2.42K,
Sep 91,354,348.3,356.1,341,4.75K,
Aug 91,348.1,363.6,363.7,348.1,6.69K,
Jul 91,363.6,370,371,360.6,20.54K,
Jun 91,368.1,363.8,375,359.8,9.02K,
May 91,361.4,356,364.3,353.2,18.06K,
Apr 91,355.9,360.7,366,350.3,8.32K,
Mar 91,357.1,367,367.5,354.5,30.56K,
Feb 91,367.4,369.5,371,356,6.49K,
Jan 91,365.8,393,403.2,365.2,24.84K,
Dec 90,394.2,383,394.2,368,10.11K,
Nov 90,383.3,385.7,390.2,377.6,26.09K,
Oct 90,379.4,397,399.8,360.5,3.81K,
Sep 90,402.5,382,408.2,378,3.23K,
Aug 90,382.3,370.2,415.5,370.1,7.69K,
Jul 90,370,358,373.3,353,29.92K,
Jun 90,357.9,363.6,364.7,346,11.28K,
May 90,364.3,368,375.6,362.7,29.89K,
Apr 90,368.4,367.2,381.1,367.1,7.02K,
Mar 90,370.2,402.5,404.1,365.8,25.01K,
Feb 90,406.1,413,425,405.5,9.95K,
Jan 90,412.4,399.6,422,393,27.00K,
