Time,Close,,,,,
Mar 13,157.47,160.43,163.54,157.25,-,-2.43%
Feb 13,161.39,168.67,169.14,158.47,-,-3.72%
Jan 13,167.63,162.61,168.29,158.36,-,3.09%
Dec 12,162.61,171.69,172.65,160.94,-,-4.47%
Nov 12,170.21,176.71,176.81,164.27,-,-2.81%
Oct 12,175.13,180.34,181.64,171.71,-,-3.33%
Sep 12,181.17,193.51,193.51,174.98,-,-4.43%
Aug 12,189.56,186.67,192.34,181.19,-,0.52%
Jul 12,188.58,167.37,195.99,166.72,-,14.29%
Jun 12,165,144.19,165.71,142.52,-,13.87%
May 12,144.9,159.47,160.67,144.9,-,-9.89%
Apr 12,160.81,161.92,163.39,154.82,-,-0.34%
Mar 12,161.36,160.39,162.89,154.8,-,0.34%
Feb 12,160.82,156.39,161.46,154.55,-,3.53%
Jan 12,155.33,156.52,160.21,149.69,-,-0.67%
Dec 11,156.38,150.95,156.66,143.75,-,4.03%
Nov 11,150.32,157.85,162.91,146.12,-,-6.18%
Oct 11,160.23,152.26,165.35,150.96,-,3.85%
Sep 11,154.29,188.44,190.27,154.03,-,-18.97%
Aug 11,190.4,176.68,191.16,168.72,-,9.22%
Jul 11,174.33,166.57,182.4,166.21,-,2.79%
Jun 11,169.6,184.68,192.07,167.51,-,-8.17%
May 11,184.68,187.2,189.16,171.89,-,-1.77%
Apr 11,188,190.08,198.83,182.44,-,0.04%
Mar 11,187.92,191.88,198.19,170.54,-,-1.91%
Feb 11,191.57,189.89,198.39,181.51,-,0.95%
Jan 11,189.76,183.09,190.03,176.23,-,3.93%
Dec 10,182.59,160.7,183.19,160.52,-,15.54%
Nov 10,158.03,165.68,180.54,152.55,-,-4.03%
Oct 10,164.67,143.94,165.03,137.13,-,13.46%
Sep 10,145.13,134.01,151.08,133.66,-,9.42%
Aug 10,132.64,131.94,138.09,128.58,-,2.33%
Jul 10,129.62,114,129.69,113.26,-,13.87%
Jun 10,113.83,110.62,117.12,107.82,-,2.17%
May 10,111.41,118.01,118.19,111.11,-,-5.29%
Apr 10,117.63,114.35,119.86,113.55,-,3.37%
Mar 10,113.8,123.52,124.2,113.51,-,-7.99%
Feb 10,123.68,119.9,124.54,116.98,-,3.09%
Jan 10,119.97,134.26,135.38,119.83,-,-9.00%
Dec 09,131.84,131.1,133.07,124.68,-,1.08%
Nov 09,130.43,122.99,131.4,121.29,-,6.93%
Oct 09,121.98,117.41,129.82,114.33,-,2.89%
